"story_id","nl","folio_gold_fol","siv_canonical_fol","top_formula_case","structural_class","recall","category","subcategory","error_direction","overlap_ratio","failed_tests","notes"
"203","A duster is a household appliance that doesn't suck.","HouseholdAppliance(duster) ∧ ¬Suck(duster)","exists x.(Duster(x) & (HouseholdAppliance(x) & -Suck(x)))","quantification","existential_compound_nucleus","0.25","vocab_divergence_partial","moderate_overlap","","0.667","","only_siv_preds=['Duster']"
"131","Unsupervised learning algorithms do not require labeled data.","∀x (UnsupervisedLearningAlgorithm(x) → ¬Require(x, labeledData))","all x.(all y.(UnsupervisedLearningAlgorithm(x)) -> -Require(x, y))","quantification","compound_restrictor_universal","0.0","constant_divergence","","","1.0","all v0.(all v1.(UnsupervisedLearningAlgorithm(v0)) -> -Require(v0,v1))","const_only_siv=[]; const_only_gold=['labeledData']"
"131","The state-of-the-art text summarization model is trained with machine learning algorithms.","∀x (TrainedWith(stateOfTheArtTextSummarizationModel, x) → MachineLearningAlgorithm(x))","all y.(TrainedWith(textSummarizationModel, y) -> MachineLearningAlgorithm(y))","quantification","simple_universal","0.0","constant_divergence","","","1.0","all v0.(TrainedWith(textSummarizationModel,v0) -> MachineLearningAlgorithm(v0))","const_only_siv=['textSummarizationModel']; const_only_gold=['stateOfTheArtTextSummarizationModel']"
"131","Reinforcement learning is not used to train the state-of-the-art text summarization model.","∀x (ReinforcementLearningAlgorithm(x) → ¬TrainedWith(stateOfTheArtTextSummarizationModel, x))","-UsedToTrain(reinforcementLearning, textSummarizationModel)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['UsedToTrain']; only_gold_preds=['ReinforcementLearningAlgorithm', 'TrainedWith']"
"131","The Machine Learning algorithm for training text summarization models requires labeled data.","∀x ((MachineLearningAlgorithm(x) ∧ TrainedWith(stateOfTheArtTextSummarizationModel, x)) → Require(x, labeledData))","exists x.(exists y.(exists z.((MachineLearningAlgorithmFor(x, y) & Training(y, z) & TextSummarizationModel(z)))) & Require(x, labeledData))","quantification","existential_compound_nucleus","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['TextSummarizationModel', 'Training']; only_gold_preds=['TrainedWith']; stem_matches=[('MachineLearningAlgorithmFor', 'MachineLearningAlgorithm')]"
"460","If a film is appropriate for people of all ages, then children can watch it without guidance from parents.","∀x (Film(x) ∧ Rated(x, adultsOnly) → CanWatchWithout(children, x, guidanceFromParents))","all x.(Film(x) -> (AppropriateForAllAges(x) -> all y.(Child(y) -> CanWatchWithoutGuidance(y, x))))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['AppropriateForAllAges', 'Child']; only_gold_preds=['Rated']; stem_matches=[('CanWatchWithoutGuidance', 'CanWatchWithout')]"
"460","If a film contains excessive erotic and violent content, children cannot watch it without guidance from their parents.","∀x (Film(x) ∧ Contain(x, excessiveEroticContent) ∧ Contain(x, excessiveViolentContent) → ¬CanWatchWithout(children, x, guidanceFromParents))","all x.(exists z.(Film(x)) -> ((ContainsExcessiveEroticContent(x) & ContainsViolentContent(x)) -> all y.(exists z.(Child(y)) -> -WatchWithoutGuidance(y, x))))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.143","","only_siv_preds=['Child', 'ContainsExcessiveEroticContent', 'ContainsViolentContent', 'WatchWithoutGuidance']; only_gold_preds=['CanWatchWithout', 'Contain']"
"460","If a film is rated General Audience, then it is appropriate for people of all ages.","∀x (Film(x) ∧ Rated(x, generalAudience) → AppropriateFor(x, peopleOfAllAges))","all x.(Film(x) -> (RatedGeneralAudience(x) -> AppropriateForAllAges(x)))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.2","","only_siv_preds=['AppropriateForAllAges', 'RatedGeneralAudience']; only_gold_preds=['AppropriateFor', 'Rated']"
"460","All family-friendly animated films are rated General Audience.","∀x (Film(x) ∧ FamilyFriendly(x) ∧ Animated(x) → Rated(x, generalAudience))","all x.(FamilyFriendlyAnimatedFilm(x) -> RatedGeneralAudience(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['FamilyFriendlyAnimatedFilm', 'RatedGeneralAudience']; only_gold_preds=['Animated', 'FamilyFriendly', 'Film', 'Rated']"
"460","All movies in the Frozen series are family-friendly animated films.","∀x (Film(x) ∧ InfrozenSeries(x) → FamilyFriendly(x) ∧ Animated(x))","all x.((Movie(x) & InSeries(x, frozenSeries)) -> FamilyFriendlyAnimatedFilm(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['FamilyFriendlyAnimatedFilm', 'InSeries', 'Movie']; only_gold_preds=['Animated', 'FamilyFriendly', 'Film', 'InfrozenSeries']"
"460","“Hachi: A dog’s Tale” is a film.","Film(hachiAdogsTale)","Film(hachiADogsTale)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"460","“Hachi: A dog’s Tale”  is either a family-friendly animated film or is appropriate for people of all ages.","(FamilyFriendly(hachiAdogsTale) ∧ Animated(hachiAdogsTale)) ⊕ Rated(hachiAdogsTale, adultsOnly)","(FamilyFriendlyAnimatedFilm(hachiADogsTale) | AppropriateForAllAges(hachiADogsTale))","connective","top_level_disjunction","","parse_error","","","","","normalized: (FamilyFriendly(hachiAdogsTale) & Animated(hachiAdogsTale)) Rated(hachiAdogsTale, adultsOnly)"
"46","Breeding back is a form of artificial selection by the deliberate selective breeding of domestic animals.","∀x (BreedingBack(x) → (ArtificialSelection(x) ∧ DeliberateSelectiveBreedingOfDomesticAnimals(x)))","exists x.((FormOf(breedingBack, x) & ArtificialSelection(x)) & exists y.((DeliberateSelectiveBreedingOf(x, y) & DomesticAnimal(y)) & DeliberateSelectiveBreedingOf(x, y)))","quantification","existential_compound_nucleus","0.6","vocab_divergence_total","","","0.167","","only_siv_preds=['DeliberateSelectiveBreedingOf', 'DomesticAnimal', 'FormOf']; only_gold_preds=['BreedingBack', 'DeliberateSelectiveBreedingOfDomesticAnimals']"
"46","Heck cattle were bred back in the 1920s to resemble the aurochs.","∃x ∃y (HeckCattle(x) ∧ BreedingBack(x) ∧ Auroch(y) ∧ Resemble(x, y))","BredBackToResemble(heckCattle, aurochs)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['BredBackToResemble']; only_gold_preds=['Auroch', 'BreedingBack', 'HeckCattle', 'Resemble']"
"46","Heck cattle are animals.","∀x (HeckCattle(x) → Animal(x))","all x.(HeckCattle(x) -> Animal(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"46","Aurochs are animals.","∀x (Auroch(x) → Animal(x))","all x.(Aurochs(x) -> Animal(x))","quantification","simple_universal","0.0","vocab_divergence_partial","moderate_overlap","","0.667","","stem_matches=[('Aurochs', 'Auroch')]"
"46","Some animals to be bred back resemble extinct animals.","∃x ∃y (Animal(x) ∧ Animal(y) ∧ (¬(x=y)) ∧ BreedingBack(x) ∧ BreedingBack(y) ∧ (∃w(Dead(w) ∧ Resemble(x, w)) ∧ (¬(w=z)) ∧ (∃z(Dead(z) ∧ Resemble(y, z))))","exists x.((Animal(x) & ToBeBredBack(x)) & exists y.(ExtinctAnimal(y) & Resemble(x, y)))","quantification","existential_compound_nucleus","","parse_error","","","","","normalized: exists x exists y (Animal(x) & Animal(y) & (-(x=y)) & BreedingBack(x) & BreedingBack(y) & (exists w(Dead(w) & Resemble(x, w)) & (-(w=z)) & (exists z(Dead(z) & Resemble(y, z))))"
"483","Everyone who can register to vote in the United States can participate in the 2024 United States presidential election.","∀x (CanRegisterToVoteIn(x, unitedStates) → CanParticipateIn(x, 2024UnitedStatesElection))","all x.(CanRegisterToVoteIn(x, unitedStates) -> ParticipateIn(x, election2024))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['ParticipateIn']; only_gold_preds=['CanParticipateIn']"
"483","If someone has United States citizenship, then they can register to vote in the United States.","∀x (Have(x, unitedStatesCitizenship) → CanRegisterToVoteIn(x, unitedStates))","all x.((HasCitizenship(x, unitedStates) -> CanRegisterToVoteIn(x, unitedStates)))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['HasCitizenship']; only_gold_preds=['Have']"
"483","A person either has United States citizenship or Taiwanese citizenship.","∀x (Have(x, unitedStatesCitizenship) ∨ Have(x, taiwaneseCitizenship))","exists x.(Person(x) & (HasCitizenship(x, unitedStatesCitizenship) | HasCitizenship(x, taiwaneseCitizenship)))","quantification","existential_compound_nucleus","0.5","vocab_divergence_total","","","0.0","","only_siv_preds=['HasCitizenship', 'Person']; only_gold_preds=['Have']"
"483","No Russian Federation officials hold Taiwanese citizenship.","∀x (Russian(x) ∧ FederationOfficial(x) → ¬Have(x, taiwaneseCitizenship))","all x.(RussianFederationOfficial(x) -> -HoldCitizenship(x, taiwaneseCitizenship))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['HoldCitizenship', 'RussianFederationOfficial']; only_gold_preds=['FederationOfficial', 'Have', 'Russian']"
"483","Vladimir neither holds Taiwanese citizenship nor is he a manager at Gazprom.","¬Have(vladimir, taiwaneseCitizenship) ∧ ¬ManagerAt(vladimir, gazprom)","-((HoldsTaiwaneseCitizenship(vladimir) | ManagerAt(vladimir, gazprom)))","negation","ground_instance","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['HoldsTaiwaneseCitizenship']; only_gold_preds=['Have']"
"483","Ekaterina she can register to vote in the United States, or she is a Russian federation official.","(Russian(ekaterina) ∧ FederationOfficial(ekaterina)) ∨ CanRegisterToVoteIn(ekaterina, unitedStates)","(CanRegisterToVoteIn(ekaterina, unitedStates) | RussianFederationOfficial(ekaterina))","connective","top_level_disjunction","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['RussianFederationOfficial']; only_gold_preds=['FederationOfficial', 'Russian']"
"80","New Vessel Press is a publishing house specializing in translating foreign literature into English.","PublishingHouse(newVesselPress) ∧ SpecializesInTranslatingIntoEnglish(newVesselPress, foreignLiterature)","(PublishingHouse(newVesselPress) & exists x.(ForeignLiterature(x) & exists y.(English(y) & SpecializesInTranslating(newVesselPress, x))))","connective","other","0.6","vocab_divergence_total","","","0.2","","only_siv_preds=['English', 'ForeignLiterature', 'SpecializesInTranslating']; only_gold_preds=['SpecializesInTranslatingIntoEnglish']"
"80","All of New Vessel Press's published books are in English.","∀x ((Book(x) ∧ PublishedBy(x, newVesselPress)) → In(x, english))","all x.((Book(x) & PublishedBy(x, newVesselPress)) -> InLanguage(x, english))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['InLanguage']; only_gold_preds=['In']"
"80","Neapolitan Chronicles is a book published by New Vessel Press.","Book(neapolitanChronicles) ∧ PublishedBy(neapolitanChronicles, newVesselPress)","(Book(neapolitanChronicles) & PublishedBy(neapolitanChronicles, newVesselPress))","connective","ground_instance","1.0","perfect_agreement","","","1.0","",""
"80","Neapolitan Chronicles was translated from Italian.","TranslatedFrom(neapolitanChronicles, italian)","TranslatedFrom(neapolitanChronicles, italian)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"80","Palace of Flies is a book published by New Vessel Press.","Book(palaceOfFlies) ∧ PublishedBy(palaceOfFlies, newVesselPress)","(Book(palaceOfFlies) & PublishedBy(palaceOfFlies, newVesselPress))","connective","ground_instance","1.0","perfect_agreement","","","1.0","",""
"363","All hydrocarbons are organic compounds .","∀x (Hydrocarbon(x) → Orgranic(x) ∧ Compound(x))","all x.(Hydrocarbon(x) -> OrganicCompound(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['OrganicCompound']; only_gold_preds=['Compound', 'Orgranic']"
"363","All alkanes are hydrocarbons","∀x (Alkane(x) → Hydrocarbon(x))","all x.(Alkane(x) -> Hydrocarbon(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"363","All organic compounds are chemical compounds.","∀x (Orgranic(x) ∧ Compound(x) → Chemical(x) ∧ Compound(x))","all x.(OrganicCompound(x) -> ChemicalCompound(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['ChemicalCompound', 'OrganicCompound']; only_gold_preds=['Chemical', 'Compound', 'Orgranic']"
"363","All organic compounds contain carbon.","∀x (Orgranic(x) ∧ Compound(x) → Contain(x, carbon))","all x.(OrganicCompound(x) -> Contain(x, carbon))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['OrganicCompound']; only_gold_preds=['Compound', 'Orgranic']"
"363","No chemical compounds contain only one element.","∀x (Chemical(x) ∧ Compound(x) → ∀y ∀z (¬(Contain(x, y) ∧ Contain(x, z) ∧ (y=z))))","all x.(ChemicalCompound(x) -> all y.(Contain(x, y) -> -Element(y)))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.2","","only_siv_preds=['ChemicalCompound', 'Element']; only_gold_preds=['Chemical', 'Compound']"
"363","The mixture either both is a chemical compound and contains only one element, or neither.","¬((Chemical(mixture) ∧ Compound(mixture)) ⊕ (∀y ∀z (Contain(x, y) ∧ Contain(x, z) ∧ y=z)))","((ChemicalCompound(theMixture) & ContainsOnlyOneElement(theMixture)) <-> -((ChemicalCompound(theMixture) & ContainsOnlyOneElement(theMixture))))","connective","ground_instance","","parse_error","","","","","normalized: -((Chemical(mixture) & Compound(mixture)) (all y all z (Contain(x, y) & Contain(x, z) & y=z)))"
"258","All humans are mortal.","∀x (Human(x) → Mortal(x))","all x.(Human(x) -> Mortal(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"258","All Greeks are humans.","∀x (Greek(x) → Human(x))","all x.(Greek(x) -> Human(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"435","None of the students who currently work in the library are from the computer science department.","∀x (Student(x) ∧ WorkIn(x, library) → (¬From(x, computerScienceDepartment)))","all x.((Student(x) & WorkIn(x, library)) -> -FromDepartment(x, computerScienceDepartment))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['FromDepartment']; only_gold_preds=['From']"
"435","All of the students with part-time jobs offered by the university currently work in the library.","∀x (Student(x) ∧ Have(x, partTimeJob) ∧ OfferedBy(y, university) → WorkIn(x, library))","all x.(exists y.((Student(x) & PartTimeJob(y) & OfferedBy(y, university))) -> WorkIn(x, library))","quantification","compound_restrictor_universal","0.0","restrictor_collapse","SIV=1 vs GOLD=3 conjuncts","siv_drops_restrictor","0.6","","only_siv_preds=['PartTimeJob']; only_gold_preds=['Have']; restrictor_conjuncts: SIV=1, GOLD=3"
"435","All of the students who are taking the database course are from the computer science department.","∀x ((Student(x) ∧ Take(x, databaseCourse)) → From(x, computerScienceDepartment))","all x.(exists y.((Student(x) & Taking(x, y) & DatabaseCourse(y))) -> From(x, computerScienceDepartment))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.4","","only_siv_preds=['DatabaseCourse', 'Taking']; only_gold_preds=['Take']"
"435","All of the students taking a class with Professor David are taking the database course.","∀x ((Student(x) ∧ InstructedBy(x, professorDavid)) → Take(x, databaseCourse))","all x.(exists y.((Student(x) & Taking(x, y) & ClassWith(y, professorDavid))) -> Taking(x, databaseCourse))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.2","","only_siv_preds=['ClassWith', 'Taking']; only_gold_preds=['InstructedBy', 'Take']"
"435","All students working in the lab are taking a class with Professor David.","∀x ((Student(x) ∧ WorkIn(x, lab)) → InstructedBy(x, professorDavid))","all x.((Student(x) & WorkingIn(x, lab) & Lab(lab)) -> TakingClassWith(x, professorDavid))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.167","","only_siv_preds=['Lab', 'TakingClassWith', 'WorkingIn']; only_gold_preds=['InstructedBy', 'WorkIn']"
"435","James is a student working in the lab.","Student(james) ∧ WorkIn(james, lab)","(Student(james) & WorkIn(james, lab))","connective","ground_instance","1.0","perfect_agreement","","","1.0","",""
"435","James doesn't work in the lab or have a part-time job offered by the university.","¬∃x (PartTimeJob(x) ∧ Have(james, x) ∧ OfferedBy(x, computerScienceDepartment)) ∧ ¬WorkIn(james, lab)","-((WorkIn(james, lab) | exists y.((PartTimeJob(y) & OfferedBy(y, university)) & HaveJob(james, y))))","negation","other","0.0","vocab_divergence_partial","moderate_overlap","","0.6","","only_siv_preds=['HaveJob']; only_gold_preds=['Have']"
"217","If George has access to a program, he can compose.","AccesstoProgram(george) → CanCompose(george)","all x.(Program(x) -> (HasAccessTo(george, x) -> CanCompose(george)))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['HasAccessTo', 'Program']; only_gold_preds=['AccesstoProgram']"
"217","If George can compose and wants to compose, he will compose.","(WantToCompose(george) ∧ CanCompose(george)) → WillCompose(george)","((CanCompose(george) & WantsToCompose(george)) -> WillCompose(george))","connective","ground_instance","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['WantsToCompose']; only_gold_preds=['WantToCompose']"
"292","A hawk never swims.","∀x (Hawk(x) → ¬Swim(x))","all x.(Hawk(x) -> -Swims(x))","quantification","simple_universal","0.0","vocab_divergence_partial","moderate_overlap","","0.667","","stem_matches=[('Swims', 'Swim')]"
"292","Some birds are hawks.","∃x ∃y (Bird(x) ∧ Bird(y) ∧ Hawk(x) ∧ Hawk(y) ∧ ¬(x=y))","exists x.(Bird(x) & Hawk(x))","quantification","simple_existential","1.0","perfect_agreement","","","1.0","",""
"318","Some show airing at 8 pm on Monday gives out roses on TV.","∃x (Show(x) ∧ AiringAtOn(x, 8PMMonday) ∧ GivenOutOn(x, rose, tV))","exists x.((Show(x) & AiringAt(x, timeSlot)) & GivesOutRosesOnTV(x))","quantification","existential_compound_nucleus","0.0","vocab_divergence_partial","","","0.4","exists v0.(Show(v0))","only_siv_preds=['GivesOutRosesOnTV']; only_gold_preds=['GivenOutOn']; stem_matches=[('AiringAt', 'AiringAtOn')]"
"318","If a show gives out roses on TV, then the show is an episode of The Bachelor.","∀x (Show(x) ∧ GivenOutOnAt(rose, tV, x) → TheBachelor(x))","all x.(GivesOutRosesOnTV(x) -> EpisodeOfTheBachelor(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['EpisodeOfTheBachelor', 'GivesOutRosesOnTV']; only_gold_preds=['GivenOutOnAt', 'Show', 'TheBachelor']"
"318","The Bachelor portrays the lives of real people.","∀x (TheBachelor(x) → Portray(x, lifeOfRealPeople))","exists x.(RealPerson(x) & exists y.(LifeOf(y, x) & Portray(theBachelor, y)))","quantification","existential_compound_nucleus","0.3333333333333333","vocab_divergence_partial","","","0.25","","only_siv_preds=['LifeOf', 'RealPerson']; only_gold_preds=['TheBachelor']"
"318","All shows portraying the lives of real people are reality TV shows.","∀x (Portray(x, liveOfRealPeople) → RealityTVShow(x))","all x.(exists y.((Show(x) & PortraysLivesOf(x, y) & RealPerson(y))) -> RealityTVShow(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.2","","only_siv_preds=['PortraysLivesOf', 'RealPerson', 'Show']; only_gold_preds=['Portray']"
"318","Breaking Bad is a show.","Show(breakingBad)","Show(breakingBad)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"318","Breaking Bad is not a reality TV show.","¬RealityTVShow(breakingBad)","-RealityTVShow(breakingBad)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"107","Heinrich Schmidt was a German politician.","German(heinrichSchmidt) ∧ Politician(heinrichSchmidt)","GermanPolitician(heinrichSchmidt)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['GermanPolitician']; only_gold_preds=['German', 'Politician']"
"107","Heinrich Schmidt was also a member of the Prussian State Parliament and the Nazi Reichstag.","Member(heinrichSchmidt, prussianStateParliament) ∧ Member(heinrichSchmidt, naziReichstag)","(MemberOf(heinrichSchmidt, prussianStateParliament) & MemberOf(heinrichSchmidt, naziReichstag))","connective","ground_instance","0.0","vocab_divergence_partial","","","0.5","","stem_matches=[('MemberOf', 'Member')]"
"386","If something is a deadly disease, then it comes with a low survival rate.","∀x (DeadlyDiseases(x) → ComeWith(x, lowSurvivalRate))","all x.(DeadlyDisease(x) -> ComesWithLowSurvivalRate(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['ComesWithLowSurvivalRate']; only_gold_preds=['ComeWith']; stem_matches=[('DeadlyDisease', 'DeadlyDiseases')]"
"386","Severe cancers are deadly diseases.","∀x (SevereCancer(x) → DeadlyDiseases(x))","all x.(SevereCancer(x) -> DeadlyDisease(x))","quantification","simple_universal","0.0","vocab_divergence_partial","moderate_overlap","","0.667","","stem_matches=[('DeadlyDisease', 'DeadlyDiseases')]"
"386","Bile duct cancer is a severe form cancer.","∀x (BileDuctCancer(x) → SevereCancer(x))","SevereFormCancer(bileDuctCancer)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['SevereFormCancer']; only_gold_preds=['BileDuctCancer', 'SevereCancer']"
"386","All Cholangiocarcinoma is bile duct cancer.","∀x (Cholangiocarcinoma(x) → BileDuctCancer(x))","all x.(Cholangiocarcinoma(x) -> BileDuctCancer(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"386","Mild flu comes with a low survival rate.","∀x (MildFlu(x) → ¬ComeWith(x, lowSurvivalRate))","ComesWith(mildFlu, lowSurvivalRate)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['ComesWith']; only_gold_preds=['ComeWith', 'MildFlu']"
"386","Colorectal cancer is not both a bile duct cancer and with a low survival rate.","¬(BileDuctCancer(colorectalCancer) ∧ ComeWith(colorectalCancer, lowSurvivalRate))","-((BileDuctCancer(colorectalCancer) & LowSurvivalRate(colorectalCancer)))","negation","ground_instance","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['LowSurvivalRate']; only_gold_preds=['ComeWith']"
"355","All people who eat salads regularly are very conscious about their health and eating habits.","∀x (RegularlyEat(x, salad) → ConsciousAbout(x, health) ∧ ConsciousAbout(x, eatinggHabit))","all x.(exists y.((Person(x) & EatRegularly(x, y) & Salad(y))) -> (ConsciousAboutHealth(x) & ConsciousAboutEatingHabits(x)))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.143","","only_siv_preds=['ConsciousAboutEatingHabits', 'ConsciousAboutHealth', 'Person', 'Salad']; only_gold_preds=['ConsciousAbout']; stem_matches=[('EatRegularly', 'RegularlyEat')]"
"355","All people who grew up in health-conscious childhood homes eat salads regularly.","∀x (GrewUpIn(x, health-consciousChildhoodHome) → RegularlyEat(x, salad))","all x.(exists y.((Person(x) & GrewUpIn(x, y) & HealthConsciousChildhoodHome(y))) -> EatSaladsRegularly(x))","quantification","compound_restrictor_universal","","parse_error","","","","","normalized: all x (GrewUpIn(x, health-consciousChildhoodHome) -> RegularlyEat(x, salad))"
"355","All people who fulfill their daily nutritional intakes grew up in health-conscious childhood homes.","∀x (Fulfill(x, dailyNutritionalIntake) → GrewUpIn(x, health-consciousChildhoodHome))","all x.(exists y.((Person(x) & Fulfill(x, y) & DailyNutritionalIntake(y))) -> exists z.(HealthConsciousChildhoodHome(z) & GrewUpIn(x, z)))","quantification","compound_restrictor_universal","","parse_error","","","","","normalized: all x (Fulfill(x, dailyNutritionalIntake) -> GrewUpIn(x, health-consciousChildhoodHome))"
"355","All people who disregard their physical well-being are not very conscious about their health and eating habits.","∀x (Disregard(x, physicalWellbeing) → ¬(ConsciousAbout(x, health) ∧ ConsciousAbout(x, eatingHabit)))","all x.((Person(x) & DisregardPhysicalWellBeing(x)) -> -ConsciousAboutHealthAndEatingHabits(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['ConsciousAboutHealthAndEatingHabits', 'DisregardPhysicalWellBeing', 'Person']; only_gold_preds=['ConsciousAbout', 'Disregard']"
"355","If people visit the gym at least once a day, then they always fulfill their daily nutritional intakes.","∀x (VisitDaily(x, gym) → Fulfill(x, dailyNutritionalIntake))","all x.((VisitGymDaily(x) -> FulfillNutritionalIntake(x)))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['FulfillNutritionalIntake', 'VisitGymDaily']; only_gold_preds=['Fulfill', 'VisitDaily']"
"51","The summer Olympic games is a sporting event.","SportingEvent(olympics)","SportingEvent(summerOlympicGames)","atomic","ground_instance","0.0","constant_divergence","","","1.0","SportingEvent(summerOlympicGames)","const_only_siv=['summerOlympicGames']; const_only_gold=['olympics']"
"51","The last summer Olympic games was in Tokyo.","LastSummerOlympics(tokyo)","(SummerOlympicGames(lastSummerOlympicGames) & In(lastSummerOlympicGames, tokyo))","connective","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['In', 'SummerOlympicGames']; only_gold_preds=['LastSummerOlympics']"
"51","The United States won the most medals in Tokyo.","MostMedals(unitedStates, tokyo)","WonMostMedalsIn(unitedStates, tokyo)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['WonMostMedalsIn']; only_gold_preds=['MostMedals']"
"259","All horses have hooves.","∀x (Horse(x) → ∃y ∃z (¬(y=z) ∧ Hoof(y) ∧ Hoof(z) ∧ Have(x, y) ∧ Have(x, z)))","all x.(Horse(x) -> HasHooves(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['HasHooves']; only_gold_preds=['Have', 'Hoof']"
"259","No humans have hooves.","∀x (Human(x) → ¬(∃y ∃z (¬(y=z) ∧ Hoof(y) ∧ Hoof(z) ∧ Have(x, y) ∧ Have(x, z))))","all x.(Human(x) -> -HaveHooves(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['HaveHooves']; only_gold_preds=['Have', 'Hoof']"
"152","Susan flies to LGA airport.","FlyTo(susan, lgaAirport)","FlyTo(susan, lgaAirport)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"152","John flies from LGA airport.","FlyFrom(john, lgaAirport)","FlyFrom(john, lgaAirport)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"441","No one nice to animals is also mean to animals.","∀x (NiceTo(x, animal) → ¬MeanTo(x, animal))","all x.(NiceToAnimals(x) -> -MeanToAnimals(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['MeanToAnimals', 'NiceToAnimals']; only_gold_preds=['MeanTo', 'NiceTo']"
"441","Some grumpy people are mean to animals.","∃x (Grumpy(x) ∧ MeanTo(x, animal))","exists x.(Grumpy(x) & exists y.(Animal(y) & MeanTo(x, y)))","quantification","existential_compound_nucleus","0.6666666666666666","vocab_divergence_partial","moderate_overlap","","0.667","","only_siv_preds=['Animal']"
"441","All animal lovers are nice to animals.","∀x (AnimalLover(x) → NiceTo(x, animal))","all x.(AnimalLover(x) -> all y.(Animal(y) -> NiceTo(x, y)))","quantification","simple_universal","0.0","vocab_divergence_partial","moderate_overlap","","0.667","","only_siv_preds=['Animal']"
"441","All pet owners love animals.","∀x (PetOwner(x) → AnimalLover(x))","all x.(PetOwner(x) -> all y.(Animal(y) -> Love(x, y)))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['Animal', 'Love']; only_gold_preds=['AnimalLover']"
"441","Tom is a pet owner.","PetOwner(tom)","PetOwner(tom)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"64","A podcast is not a novel.","∀x (Podcast(x) → ¬Novel(x))","exists x.(Podcast(x) & -Novel(x))","quantification","simple_existential","1.0","perfect_agreement","","","1.0","",""
